timestamp,max,min,mean
19861211T0000,96.0,77.0,90.166664
19861212T0000,99.0,65.0,88.208336
19861213T0000,100.0,71.0,90.583336
19861214T0000,100.0,76.0,89.458336
19861215T0000,95.0,70.0,86.708336
19861216T0000,97.0,81.0,91.791664
19861217T0000,99.0,83.0,94.125
19861218T0000,100.0,90.0,95.541664
19861219T0000,100.0,79.0,91.291664
19861220T0000,98.0,90.0,94.875
19861221T0000,97.0,81.0,93.208336
19861222T0000,95.0,82.0,91.208336
19861223T0000,97.0,80.0,90.375
19861224T0000,92.0,77.0,84.791664
19861225T0000,95.0,82.0,90.25
19861226T0000,100.0,91.0,95.416664
19861227T0000,99.0,93.0,96.666664
19861228T0000,98.0,95.0,96.916664
19861229T0000,100.0,97.0,98.416664
19861230T0000,100.0,88.0,94.666664
19861231T0000,99.0,89.0,95.833336
19870101T0000,100.0,86.0,97.208336
19870102T0000,100.0,89.0,95.541664
19870103T0000,98.0,66.0,86.958336
19870104T0000,94.0,74.0,86.416664
19870105T0000,99.0,89.0,94.666664
19870106T0000,98.0,87.0,95.25
19870107T0000,98.0,84.0,90.666664
19870108T0000,99.0,84.0,92.0
19870109T0000,100.0,72.0,87.0
19870110T0000,99.0,83.0,92.5
19870111T0000,93.0,76.0,83.75
19870112T0000,84.0,73.0,79.0
19870113T0000,90.0,74.0,82.791664
19870114T0000,94.0,81.0,88.791664
19870115T0000,94.0,85.0,89.166664
19870116T0000,100.0,89.0,93.625
19870117T0000,94.0,91.0,91.958336
19870118T0000,94.0,90.0,92.333336
19870119T0000,94.0,88.0,91.416664
19870120T0000,97.0,82.0,92.291664
19870121T0000,97.0,81.0,94.333336
19870122T0000,100.0,74.0,91.5
19870123T0000,100.0,77.0,92.166664
19870124T0000,97.0,92.0,94.916664
19870125T0000,97.0,89.0,95.041664
19870126T0000,97.0,81.0,92.875
19870127T0000,97.0,81.0,91.5
19870128T0000,97.0,86.0,92.958336
19870129T0000,100.0,71.0,88.291664
19870130T0000,88.0,78.0,82.875
19870131T0000,99.0,72.0,83.583336
19870201T0000,100.0,81.0,93.291664
19870202T0000,98.0,80.0,92.25
19870203T0000,98.0,81.0,91.291664
19870204T0000,100.0,79.0,87.166664
19870205T0000,97.0,65.0,88.291664
19870206T0000,100.0,73.0,91.541664
19870207T0000,100.0,93.0,97.166664
19870208T0000,100.0,72.0,92.916664
19870209T0000,100.0,68.0,90.541664
19870210T0000,100.0,90.0,96.875
19870211T0000,100.0,70.0,90.708336
19870212T0000,100.0,67.0,89.333336
19870213T0000,98.0,70.0,86.208336
19870214T0000,100.0,68.0,90.333336
19870215T0000,100.0,69.0,86.375
19870216T0000,93.0,71.0,84.166664
19870217T0000,97.0,66.0,86.916664
19870218T0000,95.0,81.0,90.333336
19870219T0000,96.0,81.0,90.208336
19870220T0000,97.0,87.0,94.083336
19870221T0000,98.0,82.0,92.25
19870222T0000,100.0,72.0,88.708336
19870223T0000,98.0,80.0,91.25
19870224T0000,100.0,72.0,87.0
19870225T0000,99.0,77.0,91.125
19870226T0000,100.0,77.0,94.666664
19870227T0000,100.0,91.0,97.5
19870228T0000,100.0,91.0,98.541664
19870301T0000,100.0,69.0,90.166664
19870302T0000,100.0,90.0,97.875
19870303T0000,98.0,74.0,90.041664
19870304T0000,93.0,67.0,83.416664
19870305T0000,100.0,83.0,91.375
19870306T0000,100.0,72.0,87.958336
19870307T0000,97.0,69.0,85.208336
19870308T0000,100.0,68.0,84.25
19870309T0000,100.0,73.0,89.541664
19870310T0000,100.0,73.0,88.291664
19870311T0000,98.0,72.0,87.833336
19870312T0000,100.0,68.0,85.0
19870313T0000,100.0,55.0,81.083336
19870314T0000,100.0,60.0,85.0
19870315T0000,97.0,51.0,79.583336
19870316T0000,97.0,70.0,85.208336
19870317T0000,96.0,66.0,85.166664
19870318T0000,98.0,75.0,89.416664
19870319T0000,96.0,56.0,81.0
19870320T0000,97.0,69.0,84.791664
19870321T0000,95.0,46.0,76.291664
19870322T0000,100.0,60.0,85.041664
19870323T0000,100.0,66.0,85.791664
19870324T0000,100.0,74.0,91.75
19870325T0000,100.0,76.0,92.958336
19870326T0000,100.0,80.0,94.0
19870327T0000,100.0,64.0,88.708336
19870328T0000,100.0,79.0,93.541664
19870329T0000,100.0,62.0,83.708336
19870330T0000,100.0,57.0,78.625
19870331T0000,95.0,49.0,78.333336
19870401T0000,95.0,67.0,83.875
19870402T0000,100.0,49.0,75.375
19870403T0000,100.0,46.0,78.75
19870404T0000,100.0,52.0,83.916664
19870405T0000,100.0,52.0,86.166664
19870406T0000,100.0,47.0,80.75
19870407T0000,100.0,50.0,80.208336
19870408T0000,100.0,54.0,82.125
19870409T0000,100.0,93.0,97.458336
19870410T0000,100.0,76.0,91.166664
19870411T0000,100.0,67.0,86.458336
19870412T0000,100.0,61.0,85.625
19870413T0000,96.0,70.0,84.291664
19870414T0000,100.0,61.0,82.458336
19870415T0000,100.0,52.0,79.291664
19870416T0000,100.0,46.0,75.791664
19870417T0000,100.0,50.0,78.291664
19870418T0000,100.0,44.0,77.916664
19870419T0000,100.0,64.0,83.916664
19870420T0000,98.0,59.0,82.083336
19870421T0000,100.0,57.0,81.208336
19870422T0000,100.0,50.0,79.083336
19870423T0000,99.0,45.0,75.916664
19870424T0000,100.0,47.0,76.333336
19870425T0000,100.0,44.0,74.333336
19870426T0000,99.0,66.0,83.375
19870427T0000,100.0,67.0,86.833336
19870428T0000,100.0,51.0,79.625
19870429T0000,100.0,49.0,77.708336
19870430T0000,100.0,42.0,78.541664
19870501T0000,100.0,53.0,79.041664
19870502T0000,100.0,52.0,83.0
19870503T0000,100.0,80.0,93.125
19870504T0000,95.0,84.0,91.541664
19870505T0000,100.0,71.0,90.541664
19870506T0000,100.0,78.0,90.75
19870507T0000,100.0,56.0,81.666664
19870508T0000,100.0,48.0,77.916664
19870509T0000,100.0,41.0,72.625
19870510T0000,100.0,46.0,83.666664
19870511T0000,100.0,56.0,81.375
19870512T0000,100.0,72.0,86.333336
19870513T0000,96.0,63.0,84.625
19870514T0000,100.0,46.0,73.416664
19870515T0000,100.0,76.0,90.666664
19870516T0000,100.0,59.0,80.833336
19870517T0000,100.0,42.0,69.208336
19870518T0000,100.0,56.0,86.541664
19870519T0000,100.0,71.0,88.458336
19870520T0000,100.0,71.0,84.625
19870521T0000,100.0,56.0,78.0
19870522T0000,100.0,64.0,83.416664
19870523T0000,100.0,41.0,74.166664
19870524T0000,100.0,42.0,73.208336
19870525T0000,100.0,46.0,75.041664
19870526T0000,99.0,45.0,69.5
19870527T0000,98.0,58.0,79.083336
19870528T0000,100.0,72.0,83.041664
19870529T0000,97.0,73.0,86.208336
19870530T0000,94.0,55.0,75.208336
19870531T0000,100.0,45.0,79.541664
19870601T0000,100.0,49.0,81.291664
19870602T0000,100.0,54.0,74.708336
19870603T0000,100.0,63.0,84.875
19870604T0000,100.0,59.0,81.166664
19870605T0000,100.0,64.0,86.75
19870606T0000,100.0,55.0,79.291664
19870607T0000,98.0,91.0,95.25
19870608T0000,100.0,70.0,86.541664
19870609T0000,97.0,60.0,81.041664
19870610T0000,99.0,51.0,77.958336
19870611T0000,100.0,54.0,80.666664
19870612T0000,100.0,64.0,82.291664
19870613T0000,98.0,69.0,87.458336
19870614T0000,100.0,71.0,87.166664
19870615T0000,100.0,89.0,95.791664
19870616T0000,100.0,72.0,90.708336
19870617T0000,100.0,65.0,83.208336
19870618T0000,100.0,83.0,90.875
19870619T0000,100.0,58.0,87.166664
19870620T0000,100.0,75.0,90.875
19870621T0000,100.0,71.0,88.958336
19870622T0000,100.0,59.0,80.708336
19870623T0000,100.0,70.0,90.541664
19870624T0000,100.0,60.0,87.0
19870625T0000,99.0,62.0,84.083336
19870626T0000,95.0,85.0,91.208336
19870627T0000,100.0,64.0,81.791664
19870628T0000,100.0,56.0,80.25
19870629T0000,100.0,58.0,80.083336
19870630T0000,96.0,59.0,77.0
19870701T0000,100.0,73.0,86.375
19870702T0000,99.0,68.0,84.333336
19870703T0000,98.0,64.0,86.5
19870704T0000,98.0,76.0,91.75
19870705T0000,98.0,64.0,83.666664
19870706T0000,100.0,63.0,80.833336
19870707T0000,96.0,77.0,85.0
19870708T0000,98.0,80.0,89.875
19870709T0000,98.0,57.0,81.541664
19870710T0000,100.0,53.0,79.333336
19870711T0000,99.0,53.0,81.208336
19870712T0000,98.0,55.0,80.541664
19870713T0000,98.0,64.0,84.583336
19870714T0000,96.0,65.0,82.958336
19870715T0000,98.0,62.0,79.875
19870716T0000,98.0,59.0,80.375
19870717T0000,98.0,80.0,89.791664
19870718T0000,98.0,82.0,88.625
19870719T0000,97.0,68.0,84.125
19870720T0000,96.0,71.0,81.958336
19870721T0000,94.0,73.0,84.208336
19870722T0000,96.0,66.0,80.916664
19870723T0000,99.0,64.0,80.125
19870724T0000,98.0,74.0,89.25
19870725T0000,97.0,74.0,86.333336
19870726T0000,93.0,56.0,73.375
19870727T0000,96.0,63.0,74.25
19870728T0000,97.0,68.0,81.458336
19870729T0000,94.0,64.0,78.083336
19870730T0000,96.0,78.0,86.125
19870731T0000,98.0,64.0,84.666664
19870801T0000,100.0,86.0,91.041664
19870802T0000,100.0,80.0,94.375
19870803T0000,100.0,65.0,89.0
19870804T0000,100.0,73.0,92.625
19870805T0000,100.0,54.0,78.791664
19870806T0000,99.0,55.0,77.541664
19870807T0000,100.0,51.0,78.208336
19870808T0000,100.0,57.0,76.333336
19870809T0000,100.0,74.0,84.791664
19870810T0000,100.0,53.0,80.875
19870811T0000,99.0,55.0,82.291664
19870812T0000,97.0,51.0,74.625
19870813T0000,97.0,60.0,78.75
19870814T0000,98.0,59.0,80.083336
19870815T0000,96.0,46.0,74.708336
19870816T0000,100.0,58.0,79.25
19870817T0000,100.0,58.0,80.416664
19870818T0000,94.0,78.0,86.583336
19870819T0000,100.0,55.0,78.625
19870820T0000,100.0,59.0,83.708336
19870821T0000,100.0,51.0,84.75
19870822T0000,100.0,46.0,80.125
19870823T0000,98.0,75.0,88.083336
19870824T0000,98.0,78.0,92.666664
19870825T0000,100.0,83.0,93.458336
19870826T0000,100.0,53.0,78.916664
19870827T0000,98.0,70.0,86.375
19870828T0000,98.0,71.0,84.416664
19870829T0000,100.0,58.0,82.416664
19870830T0000,99.0,65.0,86.416664
19870831T0000,100.0,61.0,86.0
19870901T0000,97.0,55.0,81.125
19870902T0000,100.0,61.0,83.166664
19870903T0000,98.0,64.0,85.958336
19870904T0000,100.0,72.0,88.916664
19870905T0000,98.0,62.0,83.708336
19870906T0000,97.0,66.0,82.708336
19870907T0000,100.0,58.0,79.791664
19870908T0000,100.0,82.0,89.916664
19870909T0000,97.0,56.0,80.083336
19870910T0000,99.0,54.0,78.708336
19870911T0000,98.0,66.0,85.083336
19870912T0000,98.0,46.0,79.208336
19870913T0000,99.0,41.0,76.333336
19870914T0000,98.0,43.0,71.166664
19870915T0000,100.0,62.0,83.916664
19870916T0000,100.0,58.0,82.75
19870917T0000,100.0,42.0,71.333336
19870918T0000,84.0,42.0,64.333336
19870919T0000,87.0,42.0,69.708336
19870920T0000,90.0,42.0,67.666664
19870921T0000,84.0,41.0,67.0
19870922T0000,88.0,57.0,72.833336
19870923T0000,96.0,63.0,83.875
19870924T0000,95.0,65.0,81.083336
19870925T0000,97.0,53.0,73.125
19870926T0000,98.0,94.0,96.25
19870927T0000,97.0,73.0,86.166664
19870928T0000,96.0,77.0,88.75
19870929T0000,100.0,60.0,74.875
19870930T0000,98.0,50.0,78.708336
19871001T0000,99.0,60.0,81.041664
19871002T0000,95.0,56.0,74.375
19871003T0000,89.0,60.0,76.833336
19871004T0000,93.0,53.0,75.0
19871005T0000,94.0,54.0,76.333336
19871006T0000,96.0,79.0,89.041664
19871007T0000,94.0,63.0,81.25
19871008T0000,94.0,69.0,80.375
19871009T0000,96.0,55.0,78.125
19871010T0000,97.0,54.0,77.125
19871011T0000,97.0,83.0,93.041664
19871012T0000,98.0,82.0,91.041664
19871013T0000,100.0,71.0,89.041664
19871014T0000,100.0,72.0,93.041664
19871015T0000,100.0,63.0,89.875
19871016T0000,100.0,74.0,93.25
19871017T0000,98.0,66.0,85.291664
19871018T0000,100.0,54.0,85.041664
19871019T0000,100.0,60.0,84.958336
19871020T0000,97.0,55.0,81.916664
19871021T0000,96.0,78.0,88.208336
19871022T0000,98.0,71.0,85.833336
19871023T0000,100.0,68.0,87.625
19871024T0000,100.0,67.0,87.791664
19871025T0000,100.0,74.0,91.0
19871026T0000,100.0,89.0,95.625
19871027T0000,97.0,73.0,89.916664
19871028T0000,98.0,66.0,87.0
19871029T0000,100.0,75.0,91.166664
19871030T0000,100.0,62.0,87.333336
19871031T0000,98.0,63.0,81.333336
19871101T0000,91.0,64.0,80.125
19871102T0000,94.0,81.0,87.708336
19871103T0000,97.0,73.0,88.958336
19871104T0000,99.0,64.0,87.166664
19871105T0000,100.0,63.0,85.416664
19871106T0000,97.0,64.0,85.416664
19871107T0000,99.0,55.0,78.458336
19871108T0000,82.0,53.0,67.291664
19871109T0000,98.0,79.0,92.5
19871110T0000,98.0,83.0,91.416664
19871111T0000,95.0,82.0,90.5
19871112T0000,97.0,77.0,86.833336
19871113T0000,95.0,77.0,86.75
19871114T0000,94.0,69.0,84.208336
19871115T0000,95.0,61.0,83.5
19871116T0000,100.0,90.0,97.458336
19871117T0000,99.0,83.0,93.333336
19871118T0000,100.0,69.0,88.541664
19871119T0000,100.0,65.0,87.833336
19871120T0000,98.0,79.0,92.416664
19871121T0000,97.0,87.0,93.833336
19871122T0000,95.0,79.0,90.083336
19871123T0000,100.0,65.0,87.208336
19871124T0000,100.0,72.0,89.833336
19871125T0000,100.0,75.0,90.5
19871126T0000,100.0,75.0,88.541664
19871127T0000,97.0,76.0,88.291664
19871128T0000,94.0,77.0,88.0
19871129T0000,96.0,81.0,91.0
19871130T0000,96.0,86.0,93.125
19871201T0000,97.0,83.0,93.083336
19871202T0000,97.0,83.0,91.75
19871203T0000,100.0,79.0,92.416664
19871204T0000,100.0,75.0,92.25
19871205T0000,100.0,73.0,90.875
19871206T0000,100.0,91.0,97.75
19871207T0000,100.0,89.0,94.541664
19871208T0000,96.0,69.0,85.333336
19871209T0000,96.0,64.0,80.375
19871210T0000,96.0,66.0,85.333336
19871211T0000,98.0,61.0,82.25
19871212T0000,100.0,66.0,85.833336
19871213T0000,98.0,68.0,85.958336
19871214T0000,98.0,76.0,88.666664
19871215T0000,100.0,83.0,93.041664
19871216T0000,100.0,91.0,97.541664
19871217T0000,100.0,90.0,98.416664
19871218T0000,100.0,92.0,99.208336
19871219T0000,100.0,88.0,97.0
19871220T0000,100.0,75.0,92.583336
19871221T0000,100.0,66.0,89.375
19871222T0000,99.0,80.0,93.5
19871223T0000,100.0,73.0,91.833336
19871224T0000,96.0,66.0,83.875
19871225T0000,96.0,79.0,89.625
19871226T0000,100.0,86.0,93.458336
19871227T0000,98.0,64.0,83.291664
19871228T0000,96.0,67.0,85.625
19871229T0000,91.0,69.0,81.958336
19871230T0000,96.0,59.0,78.958336
19871231T0000,100.0,62.0,85.083336
19880101T0000,96.0,80.0,89.166664
19880102T0000,100.0,82.0,92.333336
19880103T0000,100.0,75.0,91.458336
19880104T0000,98.0,83.0,92.5
19880105T0000,100.0,73.0,92.708336
19880106T0000,100.0,67.0,92.75
19880107T0000,100.0,76.0,91.416664
19880108T0000,98.0,60.0,82.208336
19880109T0000,100.0,60.0,82.75
19880110T0000,100.0,71.0,87.041664
19880111T0000,100.0,85.0,94.083336
19880112T0000,98.0,72.0,89.041664
19880113T0000,100.0,63.0,87.916664
19880114T0000,100.0,67.0,86.916664
19880115T0000,100.0,68.0,89.541664
19880116T0000,100.0,65.0,86.25
19880117T0000,100.0,71.0,91.708336
19880118T0000,99.0,69.0,90.25
19880119T0000,99.0,65.0,87.583336
19880120T0000,100.0,64.0,88.333336
19880121T0000,100.0,74.0,92.666664
19880122T0000,100.0,72.0,92.333336
19880123T0000,96.0,76.0,89.0
19880124T0000,100.0,88.0,95.458336
19880125T0000,100.0,81.0,95.416664
19880126T0000,100.0,72.0,90.208336
19880127T0000,100.0,64.0,89.041664
19880128T0000,100.0,94.0,97.791664
19880129T0000,100.0,85.0,95.583336
19880130T0000,95.0,76.0,88.958336
19880131T0000,100.0,82.0,92.458336
19880201T0000,100.0,81.0,92.708336
19880202T0000,100.0,73.0,89.916664
19880203T0000,100.0,70.0,89.5
19880204T0000,100.0,65.0,90.375
19880205T0000,100.0,84.0,92.958336
19880206T0000,99.0,72.0,89.958336
19880207T0000,99.0,80.0,91.833336
19880208T0000,97.0,80.0,93.333336
19880209T0000,100.0,84.0,94.541664
19880210T0000,95.0,76.0,89.833336
19880211T0000,99.0,89.0,94.833336
19880212T0000,99.0,74.0,92.041664
19880213T0000,100.0,73.0,90.041664
19880214T0000,98.0,61.0,84.291664
19880215T0000,100.0,65.0,87.333336
19880216T0000,100.0,53.0,84.708336
19880217T0000,96.0,62.0,86.5
19880218T0000,94.0,58.0,81.208336
19880219T0000,96.0,76.0,90.375
19880220T0000,99.0,72.0,87.958336
19880221T0000,98.0,60.0,83.666664
19880222T0000,100.0,60.0,83.75
19880223T0000,100.0,75.0,92.208336
19880224T0000,97.0,82.0,91.458336
19880225T0000,95.0,70.0,86.541664
19880226T0000,95.0,80.0,90.708336
19880227T0000,96.0,79.0,90.125
19880228T0000,96.0,71.0,87.666664
19880229T0000,97.0,80.0,93.125
19880301T0000,97.0,91.0,94.375
19880302T0000,96.0,87.0,92.041664
19880303T0000,99.0,62.0,85.958336
19880304T0000,97.0,61.0,86.375
19880305T0000,97.0,70.0,87.416664
19880306T0000,98.0,70.0,85.291664
19880307T0000,98.0,86.0,94.583336
19880308T0000,97.0,63.0,81.875
19880309T0000,96.0,54.0,74.625
19880310T0000,95.0,61.0,82.041664
19880311T0000,97.0,82.0,92.375
19880312T0000,100.0,90.0,95.916664
19880313T0000,99.0,83.0,92.666664
19880314T0000,98.0,81.0,91.291664
19880315T0000,100.0,62.0,84.791664
19880316T0000,100.0,88.0,94.75
19880317T0000,100.0,75.0,89.708336
19880318T0000,97.0,57.0,83.083336
19880319T0000,100.0,72.0,89.541664
19880320T0000,100.0,73.0,92.666664
19880321T0000,100.0,82.0,95.25
19880322T0000,99.0,70.0,88.041664
19880323T0000,100.0,81.0,92.75
19880324T0000,100.0,84.0,95.791664
19880325T0000,100.0,97.0,99.375
19880326T0000,100.0,79.0,92.625
19880327T0000,99.0,80.0,92.125
19880328T0000,99.0,70.0,88.166664
19880329T0000,100.0,59.0,83.375
19880330T0000,99.0,68.0,87.166664
19880331T0000,99.0,69.0,88.208336
19880401T0000,100.0,58.0,83.166664
19880402T0000,97.0,50.0,77.333336
19880403T0000,100.0,49.0,79.166664
19880404T0000,100.0,53.0,81.25
19880405T0000,100.0,76.0,92.083336
19880406T0000,100.0,63.0,86.291664
19880407T0000,100.0,56.0,83.916664
19880408T0000,100.0,76.0,93.833336
19880409T0000,100.0,57.0,90.125
19880410T0000,96.0,48.0,77.791664
19880411T0000,100.0,42.0,75.083336
19880412T0000,100.0,53.0,83.75
19880413T0000,100.0,68.0,87.541664
19880414T0000,100.0,36.0,68.041664
19880415T0000,97.0,55.0,74.125
19880416T0000,96.0,63.0,81.333336
19880417T0000,100.0,79.0,88.958336
19880418T0000,100.0,50.0,77.25
19880419T0000,100.0,44.0,77.291664
19880420T0000,100.0,62.0,84.625
19880421T0000,92.0,60.0,75.875
19880422T0000,100.0,60.0,78.083336
19880423T0000,100.0,67.0,81.541664
19880424T0000,99.0,42.0,64.333336
19880425T0000,100.0,39.0,67.166664
19880426T0000,100.0,51.0,72.208336
19880427T0000,100.0,77.0,88.75
19880428T0000,100.0,63.0,85.875
19880429T0000,100.0,57.0,81.333336
19880430T0000,98.0,54.0,78.666664
19880501T0000,100.0,49.0,82.833336
19880502T0000,100.0,65.0,89.583336
19880503T0000,100.0,53.0,84.541664
19880504T0000,99.0,49.0,75.833336
19880505T0000,100.0,59.0,81.541664
19880506T0000,100.0,55.0,82.916664
19880507T0000,100.0,59.0,83.875
19880508T0000,100.0,56.0,87.291664
19880509T0000,100.0,61.0,94.958336
19880510T0000,100.0,61.0,91.666664
19880511T0000,100.0,63.0,84.625
19880512T0000,100.0,54.0,79.5
19880513T0000,100.0,53.0,81.833336
19880514T0000,100.0,49.0,76.708336
19880515T0000,99.0,46.0,77.666664
19880516T0000,100.0,66.0,89.666664
19880517T0000,100.0,83.0,93.0
19880518T0000,100.0,59.0,87.416664
19880519T0000,100.0,78.0,90.458336
19880520T0000,100.0,75.0,88.625
19880521T0000,100.0,58.0,79.375
19880522T0000,100.0,41.0,70.833336
19880523T0000,96.0,44.0,65.541664
19880524T0000,99.0,73.0,87.375
19880525T0000,100.0,56.0,82.916664
19880526T0000,99.0,56.0,78.125
19880527T0000,98.0,90.0,94.0
19880528T0000,100.0,61.0,84.625
19880529T0000,100.0,75.0,89.791664
19880530T0000,100.0,53.0,86.708336
19880531T0000,100.0,52.0,78.25
19880601T0000,92.0,73.0,84.208336
19880602T0000,95.0,69.0,83.833336
19880603T0000,98.0,52.0,78.041664
19880604T0000,98.0,64.0,85.5
19880605T0000,100.0,70.0,82.5
19880606T0000,98.0,60.0,80.25
19880607T0000,98.0,71.0,85.791664
19880608T0000,100.0,45.0,71.291664
19880609T0000,100.0,53.0,78.875
19880610T0000,100.0,43.0,74.125
19880611T0000,99.0,52.0,82.0
19880612T0000,100.0,64.0,83.666664
19880613T0000,99.0,51.0,75.791664
19880614T0000,100.0,57.0,84.458336
19880615T0000,100.0,60.0,80.625
19880616T0000,99.0,73.0,87.125
19880617T0000,100.0,65.0,83.25
19880618T0000,100.0,60.0,81.5
19880619T0000,96.0,49.0,73.25
19880620T0000,100.0,55.0,78.708336
19880621T0000,100.0,57.0,80.25
19880622T0000,100.0,49.0,80.25
19880623T0000,100.0,59.0,82.833336
19880624T0000,96.0,57.0,80.875
19880625T0000,98.0,62.0,85.916664
19880626T0000,100.0,54.0,84.833336
19880627T0000,100.0,48.0,77.125
19880628T0000,100.0,65.0,86.458336
19880629T0000,100.0,60.0,85.208336
19880630T0000,98.0,54.0,81.208336
19880701T0000,100.0,53.0,80.25
19880702T0000,97.0,57.0,79.833336
19880703T0000,100.0,54.0,81.333336
19880704T0000,100.0,73.0,89.458336
19880705T0000,100.0,66.0,88.5
19880706T0000,100.0,57.0,81.5
19880707T0000,98.0,54.0,79.333336
19880708T0000,96.0,59.0,81.333336
19880709T0000,100.0,68.0,83.583336
19880710T0000,100.0,53.0,76.791664
19880711T0000,100.0,52.0,79.333336
19880712T0000,100.0,63.0,83.291664
19880713T0000,100.0,54.0,77.541664
19880714T0000,94.0,59.0,75.833336
19880715T0000,96.0,70.0,85.458336
19880716T0000,97.0,68.0,83.791664
19880717T0000,93.0,62.0,76.333336
19880718T0000,98.0,62.0,76.708336
19880719T0000,100.0,53.0,79.458336
19880720T0000,97.0,49.0,74.958336
19880721T0000,100.0,57.0,78.333336
19880722T0000,100.0,58.0,78.0
19880723T0000,94.0,49.0,73.958336
19880724T0000,98.0,64.0,85.666664
19880725T0000,100.0,50.0,72.166664
19880726T0000,100.0,45.0,73.791664
19880727T0000,98.0,73.0,87.375
19880728T0000,100.0,60.0,78.958336
19880729T0000,100.0,65.0,85.0
19880730T0000,99.0,44.0,71.25
19880731T0000,100.0,53.0,80.333336
19880801T0000,100.0,50.0,72.541664
19880802T0000,96.0,52.0,72.125
19880803T0000,95.0,68.0,82.708336
19880804T0000,98.0,57.0,75.083336
19880805T0000,100.0,56.0,77.041664
19880806T0000,100.0,49.0,77.416664
19880807T0000,99.0,50.0,75.5
19880808T0000,100.0,44.0,69.75
19880809T0000,88.0,46.0,67.833336
19880810T0000,100.0,46.0,71.541664
19880811T0000,91.0,60.0,74.333336
19880812T0000,100.0,52.0,79.333336
19880813T0000,100.0,57.0,78.166664
19880814T0000,100.0,41.0,70.75
19880815T0000,89.0,47.0,66.0
19880816T0000,97.0,54.0,73.208336
19880817T0000,100.0,52.0,76.458336
19880818T0000,100.0,50.0,75.458336
19880819T0000,98.0,45.0,68.833336
19880820T0000,91.0,54.0,77.375
19880821T0000,86.0,59.0,72.541664
19880822T0000,99.0,66.0,79.833336
19880823T0000,95.0,63.0,78.5
19880824T0000,99.0,48.0,74.666664
19880825T0000,95.0,59.0,82.25
19880826T0000,91.0,57.0,73.583336
19880827T0000,98.0,66.0,85.0
19880828T0000,98.0,44.0,73.708336
19880829T0000,93.0,69.0,83.458336
19880830T0000,89.0,48.0,65.458336
19880831T0000,92.0,44.0,66.5
19880901T0000,93.0,44.0,71.333336
19880902T0000,96.0,54.0,77.375
19880903T0000,95.0,53.0,70.375
19880904T0000,99.0,83.0,94.125
19880905T0000,98.0,60.0,82.875
19880906T0000,100.0,59.0,83.625
19880907T0000,98.0,54.0,80.708336
19880908T0000,100.0,53.0,82.375
19880909T0000,96.0,48.0,76.25
19880910T0000,100.0,56.0,81.291664
19880911T0000,97.0,50.0,77.416664
19880912T0000,96.0,60.0,78.75
19880913T0000,97.0,61.0,76.0
19880914T0000,100.0,74.0,92.125
19880915T0000,99.0,68.0,88.958336
